358,1.47258E-03,1.47258E-03,2.17825E-03,2.18116E-03,3.17552E-03,3.96867E-03,3.95992E-03,5.59871E-03,5.59871E-03,6.53183E-03,6.59015E-03,6.76511E-03,6.76511E-03
359,1.36602E-03,1.37489E-03,2.02242E-03,2.01946E-03,2.92127E-03,3.69594E-03,3.67820E-03,5.17431E-03,5.17431E-03,6.06134E-03,6.12047E-03,6.23874E-03,6.20917E-03
360,1.26588E-03,1.27485E-03,1.87338E-03,1.86739E-03,2.67540E-03,3.39961E-03,3.40260E-03,4.56373E-03,4.59366E-03,5.53633E-03,5.53633E-03,5.68596E-03,5.71589E-03
361,1.17528E-03,1.18142E-03,1.73684E-03,1.73684E-03,2.50399E-03,3.15147E-03,3.14840E-03,4.60292E-03,4.62133E-03,4.96502E-03,5.02332E-03,5.10004E-03,5.27802E-03
362,1.09801E-03,1.09801E-03,1.60746E-03,1.61063E-03,2.33841E-03,2.92697E-03,2.92697E-03,4.37622E-03,4.40469E-03,5.01224E-03,5.04705E-03,5.16096E-03,4.75277E-03
363,1.07494E-03,1.06519E-03,1.57506E-03,1.57830E-03,2.30575E-03,2.85459E-03,2.83835E-03,4.17309E-03,4.17958E-03,4.82259E-03,4.83234E-03,4.92327E-03,4.79986E-03
364,3.33473E-03,3.17674E-03,4.89117E-03,4.98865E-03,6.21229E-03,1.69762E-02,1.60013E-02,1.73124E-02,1.65728E-02,1.49929E-02,1.46903E-02,1.36482E-02,1.39844E-02
365,1.27061E-02,1.30552E-02,1.71044E-02,1.70345E-02,2.18517E-02,2.36669E-02,2.39112E-02,2.64594E-02,2.70528E-02,2.42254E-02,2.43301E-02,2.25498E-02,2.25847E-02
366,2.40272E-03,2.56779E-03,6.23605E-03,3.36380E-03,8.25360E-03,9.75759E-03,1.01611E-02,1.24721E-02,1.28756E-02,1.25455E-02,1.28023E-02,1.22153E-02,1.21420E-02
367,1.98416E-03,2.11204E-03,1.16259E-03,2.74372E-03,1.65863E-03,2.08879E-03,2.15079E-03,3.14675E-03,3.25526E-03,3.69317E-03,3.79392E-03,3.81330E-03,3.78617E-03
368,1.13437E-03,1.17894E-03,1.12222E-03,1.58407E-03,1.58812E-03,2.00946E-03,2.04187E-03,3.02229E-03,3.12763E-03,3.56517E-03,3.63810E-03,3.67051E-03,3.66241E-03
369,7.71353E-04,7.92544E-04,9.74787E-04,1.11041E-03,1.39437E-03,1.78005E-03,1.77157E-03,2.67431E-03,2.68702E-03,3.13203E-03,3.14899E-03,3.22103E-03,3.21256E-03
370,6.27928E-04,6.36710E-04,8.82612E-04,9.22132E-04,1.27781E-03,1.62032E-03,1.61154E-03,2.41072E-03,2.43706E-03,2.83665E-03,2.84104E-03,2.90252E-03,2.91130E-03
371,5.54540E-04,5.63484E-04,8.09449E-04,8.13921E-04,1.15827E-03,1.46238E-03,1.45343E-03,2.20474E-03,2.21369E-03,2.58487E-03,2.60276E-03,2.65195E-03,2.65195E-03
372,4.88104E-04,5.01538E-04,7.29917E-04,7.29917E-04,1.05233E-03,1.32549E-03,1.32102E-03,1.99272E-03,2.01959E-03,2.34648E-03,2.36887E-03,2.40470E-03,2.40917E-03
373,4.47108E-04,4.55874E-04,6.61895E-04,6.53128E-04,9.64350E-04,1.21420E-03,1.21420E-03,1.80596E-03,1.81473E-03,2.11719E-03,2.13910E-03,2.19609E-03,2.18294E-03
374,4.07492E-04,4.20226E-04,6.11238E-04,6.02748E-04,8.82899E-04,1.12060E-03,1.12909E-03,1.65119E-03,1.65544E-03,1.93559E-03,1.94408E-03,1.99077E-03,2.00775E-03
375,3.78546E-04,3.86687E-04,5.69855E-04,5.65784E-04,8.14078E-04,1.01760E-03,1.02167E-03,1.51419E-03,1.52233E-03,1.77469E-03,1.79911E-03,1.83982E-03,1.82761E-03
376,3.55680E-04,3.55680E-04,5.19840E-04,5.23749E-04,7.58263E-04,9.41966E-04,9.38057E-04,1.41881E-03,1.41881E-03,1.65724E-03,1.67287E-03,1.69241E-03,1.69241E-03
377,3.28007E-04,3.31735E-04,4.92011E-04,4.84556E-04,7.08198E-04,8.79656E-04,8.75929E-04,1.31576E-03,1.31948E-03,1.53194E-03,1.55058E-03,1.56922E-03,1.56922E-03
378,3.16605E-04,3.13008E-04,4.60517E-04,4.53321E-04,6.69188E-04,8.27491E-04,8.20296E-04,1.23764E-03,1.23404E-03,1.43192E-03,1.45351E-03,1.48229E-03,1.47509E-03
379,2.94674E-04,2.91208E-04,4.33345E-04,4.33345E-04,6.17083E-04,7.73087E-04,7.73087E-04,1.14403E-03,1.16830E-03,1.33817E-03,1.35204E-03,1.37630E-03,1.38324E-03
380,2.80502E-04,2.83841E-04,4.17414E-04,4.04056E-04,5.81040E-04,7.37987E-04,7.24630E-04,1.07860E-03,1.09195E-03,1.25558E-03,1.26560E-03,1.28563E-03,1.27896E-03
381,2.59454E-04,2.75875E-04,3.90823E-04,3.94107E-04,5.55034E-04,6.96256E-04,6.96256E-04,1.02796E-03,1.03782E-03,1.18889E-03,1.20203E-03,1.22502E-03,1.22502E-03
382,2.49894E-04,2.53098E-04,3.68434E-04,3.65230E-04,5.25419E-04,6.53569E-04,6.50366E-04,9.67539E-04,9.64335E-04,1.12132E-03,1.12773E-03,1.14375E-03,1.15656E-03
383,2.36833E-04,2.46307E-04,3.50514E-04,3.44198E-04,4.98929E-04,6.18925E-04,6.22083E-04,9.22072E-04,9.22072E-04,1.05470E-03,1.07680E-03,1.07680E-03,1.09575E-03
384,2.29527E-04,2.26425E-04,3.31884E-04,3.31884E-04,4.80766E-04,5.92428E-04,5.89326E-04,8.65379E-04,8.68481E-04,9.95651E-04,1.01426E-03,1.02047E-03,1.03597E-03
385,2.14360E-04,2.20484E-04,3.15415E-04,3.18477E-04,4.47093E-04,5.60398E-04,5.69585E-04,8.23754E-04,8.26816E-04,9.52370E-04,9.61557E-04,9.67681E-04,9.86055E-04
386,2.09572E-04,2.12609E-04,3.03727E-04,3.06764E-04,4.31292E-04,5.37597E-04,5.31522E-04,7.86653E-04,7.89690E-04,9.14218E-04,9.11181E-04,9.29405E-04,9.35479E-04
387,1.98901E-04,2.01915E-04,2.92325E-04,2.95338E-04,4.12871E-04,5.15335E-04,5.15335E-04,7.50400E-04,7.56428E-04,8.76974E-04,8.73960E-04,8.83001E-04,8.79988E-04
388,1.92983E-04,1.92983E-04,2.76113E-04,2.79082E-04,3.91903E-04,4.89879E-04,4.89879E-04,7.15520E-04,7.24427E-04,8.28340E-04,8.37247E-04,8.37247E-04,8.46154E-04
389,1.85752E-04,1.88700E-04,2.71257E-04,2.68308E-04,3.80349E-04,4.77647E-04,4.68802E-04,6.95832E-04,6.89935E-04,7.96079E-04,7.99027E-04,8.13770E-04,8.13770E-04
390,2.02098E-04,2.02098E-04,2.98753E-04,2.92895E-04,4.10053E-04,5.09638E-04,5.06709E-04,7.29309E-04,7.23451E-04,8.11320E-04,8.02533E-04,8.28894E-04,8.25965E-04
391,2.06976E-04,2.09891E-04,3.06091E-04,3.06091E-04,4.25613E-04,5.33474E-04,5.36389E-04,7.52110E-04,7.60856E-04,8.33735E-04,8.24989E-04,8.30820E-04,8.24989E-04
392,1.85107E-04,1.90892E-04,2.71876E-04,2.71876E-04,3.84675E-04,4.71444E-04,4.77229E-04,6.82582E-04,6.85474E-04,7.57782E-04,7.60674E-04,7.60674E-04,7.60674E-04
393,1.70481E-04,1.73370E-04,2.48497E-04,2.48497E-04,3.46741E-04,4.24757E-04,4.24757E-04,6.15464E-04,6.18354E-04,6.99260E-04,6.96371E-04,7.05039E-04,6.93481E-04
394,1.69777E-04,1.72654E-04,2.35961E-04,2.41716E-04,3.33798E-04,4.02860E-04,3.97105E-04,5.81270E-04,5.87025E-04,6.64719E-04,6.64719E-04,6.70474E-04,6.61842E-04
395,1.71969E-04,1.77701E-04,2.37890E-04,2.43622E-04,3.23874E-04,3.92662E-04,3.84063E-04,5.67496E-04,5.64630E-04,6.44882E-04,6.42016E-04,6.56347E-04,6.44882E-04
396,1.69502E-04,1.69502E-04,2.32706E-04,2.38451E-04,3.13147E-04,3.87843E-04,3.84970E-04,5.57344E-04,5.54471E-04,6.34913E-04,6.32040E-04,6.34913E-04,6.29167E-04
397,1.56933E-04,1.59787E-04,2.25413E-04,2.19707E-04,3.05307E-04,3.82347E-04,3.76640E-04,5.36427E-04,5.44986E-04,6.10613E-04,6.07760E-04,6.10613E-04,6.07760E-04
398,1.60165E-04,1.63025E-04,2.28807E-04,2.23086E-04,3.11749E-04,3.86111E-04,3.74671E-04,5.29115E-04,5.37695E-04,5.97757E-04,6.06337E-04,6.00617E-04,5.97757E-04
399,1.58663E-04,1.61497E-04,2.26662E-04,2.23829E-04,3.08827E-04,3.76825E-04,3.71159E-04,5.15656E-04,5.18489E-04,5.80821E-04,5.89321E-04,5.83654E-04,5.80821E-04
400,1.52921E-04,1.52921E-04,2.18054E-04,2.12390E-04,2.94514E-04,3.65311E-04,3.62479E-04,5.15400E-04,5.21064E-04,5.83365E-04,5.77701E-04,5.77701E-04,5.83365E-04
